School DBN,School Name,School District,Home Borough,Total Applicants Borough,True Applicants Borough,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
13K527,Urban Assembly Institute of Math and Science for Young Women,13,Unknown,1,1.0,237,54.0,81,60,1.0,263
13K594,Gotham Professional Arts Academy,13,Bronx,9,9.0,364,61.0,81,6,1.0,1
13K594,Gotham Professional Arts Academy,13,Brooklyn,289,58.0,364,61.0,81,6,0.20069204152249134,331
13K594,Gotham Professional Arts Academy,13,Manhattan,8,8.0,364,61.0,81,6,1.0,1
13K594,Gotham Professional Arts Academy,13,Queens,15,15.0,364,61.0,81,6,1.0,1
13K594,Gotham Professional Arts Academy,13,Staten Island,3,3.0,364,61.0,81,6,1.0,1
13K594,Gotham Professional Arts Academy,13,Unknown,1,1.0,364,61.0,81,6,1.0,263
13K595,Bedford Academy High School,13,Bronx,17,17.0,2464,599.0,81,114,1.0,1
13K595,Bedford Academy High School,13,Brooklyn,2262,538.0,2464,599.0,81,114,0.23784261715296198,308
13K595,Bedford Academy High School,13,Manhattan,13,13.0,2464,599.0,81,114,1.0,1
13K595,Bedford Academy High School,13,Queens,70,36.0,2464,599.0,81,114,0.5142857142857142,253
13K595,Bedford Academy High School,13,Staten Island,6,6.0,2464,599.0,81,114,1.0,1
13K595,Bedford Academy High School,13,Unknown,27,3.0,2464,599.0,81,114,0.1111111111111111,214
13K605,George Westinghouse Career and Technical Education High School,13,Bronx,17,17.0,1254,203.0,254,194,1.0,1
13K605,George Westinghouse Career and Technical Education High School,13,Brooklyn,1058,150.0,1254,203.0,254,194,0.14177693761814744,382
13K605,George Westinghouse Career and Technical Education High School,13,Manhattan,30,16.0,1254,203.0,254,194,0.5333333333333333,258
13K605,George Westinghouse Career and Technical Education High School,13,Queens,59,34.0,1254,203.0,254,194,0.576271186440678,235
13K605,George Westinghouse Career and Technical Education High School,13,Staten Island,5,5.0,1254,203.0,254,194,1.0,1
13K605,George Westinghouse Career and Technical Education High School,13,Unknown,13,2.0,1254,203.0,254,194,0.15384615384615385,190
13K670,Benjamin Banneker Academy,13,Bronx,15,15.0,1912,451.0,225,318,1.0,1
13K670,Benjamin Banneker Academy,13,Brooklyn,1739,406.0,1912,451.0,225,318,0.23346751006325475,312
13K670,Benjamin Banneker Academy,13,Manhattan,12,12.0,1912,451.0,225,318,1.0,1
13K670,Benjamin Banneker Academy,13,Queens,63,33.0,1912,451.0,225,318,0.5238095238095238,248
13K670,Benjamin Banneker Academy,13,Staten Island,4,4.0,1912,451.0,225,318,1.0,1
13K670,Benjamin Banneker Academy,13,Unknown,11,3.0,1912,451.0,225,318,0.2727272727272727,128
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,Bronx,15,15.0,1239,274.0,108,160,1.0,1
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,Brooklyn,1028,213.0,1239,274.0,108,160,0.20719844357976655,327
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,Manhattan,30,22.0,1239,274.0,108,160,0.7333333333333333,233
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,Queens,64,40.0,1239,274.0,108,160,0.625,225
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,Staten Island,8,8.0,1239,274.0,108,160,1.0,1
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,Unknown,3,3.0,1239,274.0,108,160,1.0,1
13K963,Design Works High School,13,Bronx,7,7.0,607,86.0,81,6,1.0,1
13K963,Design Works High School,13,Brooklyn,533,53.0,607,86.0,81,6,0.09943714821763602,408
13K963,Design Works High School,13,Manhattan,20,20.0,607,86.0,81,6,1.0,1
13K963,Design Works High School,13,Queens,14,14.0,607,86.0,81,6,1.0,1
13K963,Design Works High School,13,Staten Island,1,1.0,607,86.0,81,6,1.0,196
13K963,Design Works High School,13,Unknown,2,2.0,607,86.0,81,6,1.0,1
14K071,Juan Morel Campos Secondary School,14,Bronx,8,8.0,341,78.0,101,69,1.0,1
14K071,Juan Morel Campos Secondary School,14,Brooklyn,265,76.0,341,78.0,101,69,0.28679245283018867,274
14K071,Juan Morel Campos Secondary School,14,Manhattan,11,11.0,341,78.0,101,69,1.0,1
14K071,Juan Morel Campos Secondary School,14,Queens,17,17.0,341,78.0,101,69,1.0,1
14K071,Juan Morel Campos Secondary School,14,Staten Island,1,1.0,341,78.0,101,69,1.0,196
14K071,Juan Morel Campos Secondary School,14,Unknown,8,2.0,341,78.0,101,69,0.25,135
14K449,"Brooklyn Latin School, The",14,Bronx,1687,0.0,12486,,170,508,0.0,406
14K449,"Brooklyn Latin School, The",14,Brooklyn,5044,0.0,12486,,170,508,0.0,411
14K449,"Brooklyn Latin School, The",14,Manhattan,1814,0.0,12486,,170,508,0.0,386
14K449,"Brooklyn Latin School, The",14,Queens,3443,0.0,12486,,170,508,0.0,397
14K449,"Brooklyn Latin School, The",14,Staten Island,270,0.0,12486,,170,508,0.0,187
14K449,"Brooklyn Latin School, The",14,Unknown,214,0.0,12486,,170,508,0.0,254
14K454,The Williamsburg High School of Art and Technology,14,Bronx,8,8.0,893,129.0,116,120,1.0,1
14K454,The Williamsburg High School of Art and Technology,14,Brooklyn,713,106.0,893,129.0,116,120,0.14866760168302945,379
14K454,The Williamsburg High School of Art and Technology,14,Manhattan,15,10.0,893,129.0,116,120,0.6666666666666666,235
14K454,The Williamsburg High School of Art and Technology,14,Queens,46,27.0,893,129.0,116,120,0.5869565217391305,232
14K454,The Williamsburg High School of Art and Technology,14,Staten Island,2,2.0,893,129.0,116,120,1.0,1
14K454,The Williamsburg High School of Art and Technology,14,Unknown,68,9.0,893,129.0,116,120,0.1323529411764706,204
14K474,PROGRESS High School for Professional Careers,14,Bronx,3,3.0,506,81.0,153,6,1.0,1
14K474,PROGRESS High School for Professional Careers,14,Brooklyn,378,69.0,506,81.0,153,6,0.18253968253968253,342
14K474,PROGRESS High School for Professional Careers,14,Manhattan,4,4.0,506,81.0,153,6,1.0,1
14K474,PROGRESS High School for Professional Careers,14,Queens,25,20.0,506,81.0,153,6,0.8,210
14K474,PROGRESS High School for Professional Careers,14,Unknown,43,7.0,506,81.0,153,6,0.16279069767441862,189
14K477,East Williamsburg Scholars Academy,14,Bronx,6,6.0,650,90.0,234,6,1.0,1
14K477,East Williamsburg Scholars Academy,14,Brooklyn,446,71.0,650,90.0,234,6,0.1591928251121076,367
14K477,East Williamsburg Scholars Academy,14,Manhattan,8,8.0,650,90.0,234,6,1.0,1
14K477,East Williamsburg Scholars Academy,14,Queens,63,30.0,650,90.0,234,6,0.47619047619047616,258
14K477,East Williamsburg Scholars Academy,14,Staten Island,1,1.0,650,90.0,234,6,1.0,196
14K477,East Williamsburg Scholars Academy,14,Unknown,63,9.0,650,90.0,234,6,0.14285714285714285,194
14K478,"The High School for Enterprise, Business and Technology",14,Bronx,26,20.0,1197,144.0,249,130,0.7692307692307693,175
14K478,"The High School for Enterprise, Business and Technology",14,Brooklyn,805,100.0,1197,144.0,249,130,0.12422360248447205,395
14K478,"The High School for Enterprise, Business and Technology",14,Manhattan,21,16.0,1197,144.0,249,130,0.7619047619047619,228
14K478,"The High School for Enterprise, Business and Technology",14,Queens,169,44.0,1197,144.0,249,130,0.2603550295857988,349
14K478,"The High School for Enterprise, Business and Technology",14,Staten Island,8,8.0,1197,144.0,249,130,1.0,1
14K478,"The High School for Enterprise, Business and Technology",14,Unknown,60,2.0,1197,144.0,249,130,0.03333333333333333,245
14K488,Brooklyn Preparatory High School,14,Bronx,7,7.0,1061,174.0,153,6,1.0,1
14K488,Brooklyn Preparatory High School,14,Brooklyn,911,137.0,1061,174.0,153,6,0.150384193194292,378
14K488,Brooklyn Preparatory High School,14,Manhattan,12,12.0,1061,174.0,153,6,1.0,1
14K488,Brooklyn Preparatory High School,14,Queens,36,25.0,1061,174.0,153,6,0.6944444444444444,223
14K488,Brooklyn Preparatory High School,14,Staten Island,4,4.0,1061,174.0,153,6,1.0,1
14K488,Brooklyn Preparatory High School,14,Unknown,39,1.0,1061,174.0,153,6,0.02564102564102564,250
14K558,Williamsburg High School for Architecture and Design,14,Bronx,16,16.0,1223,253.0,155,212,1.0,1
14K558,Williamsburg High School for Architecture and Design,14,Brooklyn,960,183.0,1223,253.0,155,212,0.190625,334
14K558,Williamsburg High School for Architecture and Design,14,Manhattan,26,16.0,1223,253.0,155,212,0.6153846153846154,241
14K558,Williamsburg High School for Architecture and Design,14,Queens,102,43.0,1223,253.0,155,212,0.4215686274509804,268
14K558,Williamsburg High School for Architecture and Design,14,Staten Island,5,5.0,1223,253.0,155,212,1.0,1
14K558,Williamsburg High School for Architecture and Design,14,Unknown,55,12.0,1223,253.0,155,212,0.21818181818181817,161
14K561,Williamsburg Preparatory School,14,Bronx,6,6.0,1131,226.0,180,236,1.0,1
14K561,Williamsburg Preparatory School,14,Brooklyn,967,181.0,1131,226.0,180,236,0.18717683557394002,338
14K561,Williamsburg Preparatory School,14,Manhattan,13,13.0,1131,226.0,180,236,1.0,1
14K561,Williamsburg Preparatory School,14,Queens,47,24.0,1131,226.0,180,236,0.5106382978723404,254
14K561,Williamsburg Preparatory School,14,Staten Island,3,3.0,1131,226.0,180,236,1.0,1
14K561,Williamsburg Preparatory School,14,Unknown,61,17.0,1131,226.0,180,236,0.2786885245901639,127
14K586,Lyons Community School,14,Bronx,2,2.0,174,32.0,81,6,1.0,1
14K586,Lyons Community School,14,Brooklyn,144,36.0,174,32.0,81,6,0.25,296
14K586,Lyons Community School,14,Manhattan,3,3.0,174,32.0,81,6,1.0,1
14K586,Lyons Community School,14,Queens,8,8.0,174,32.0,81,6,1.0,1
14K586,Lyons Community School,14,Unknown,1,1.0,174,32.0,81,6,1.0,263
14K610,A-Tech High School,14,Bronx,51,22.0,1273,264.0,224,243,0.43137254901960786,210
14K610,A-Tech High School,14,Brooklyn,862,167.0,1273,264.0,224,243,0.1937354988399072,333
14K610,A-Tech High School,14,Manhattan,29,24.0,1273,264.0,224,243,0.8275862068965517,226
14K610,A-Tech High School,14,Queens,167,42.0,1273,264.0,224,243,0.25149700598802394,354
14K610,A-Tech High School,14,Staten Island,15,9.0,1273,264.0,224,243,0.6,158
14K610,A-Tech High School,14,Unknown,36,14.0,1273,264.0,224,243,0.3888888888888889,92
14K614,Young Women's Leadership School of Brooklyn,14,Bronx,6,6.0,251,47.0,93,59,1.0,1
14K614,Young Women's Leadership School of Brooklyn,14,Brooklyn,203,41.0,251,47.0,93,59,0.2019704433497537,330
14K614,Young Women's Leadership School of Brooklyn,14,Manhattan,5,5.0,251,47.0,93,59,1.0,1
14K614,Young Women's Leadership School of Brooklyn,14,Queens,13,13.0,251,47.0,93,59,1.0,1
14K614,Young Women's Leadership School of Brooklyn,14,Unknown,6,1.0,251,47.0,93,59,0.16666666666666666,182
14K685,El Puente Academy for Peace and Justice,14,Bronx,3,3.0,134,25.0,70,6,1.0,1
14K685,El Puente Academy for Peace and Justice,14,Brooklyn,111,26.0,134,25.0,70,6,0.23423423423423423,309
14K685,El Puente Academy for Peace and Justice,14,Manhattan,1,1.0,134,25.0,70,6,1.0,395
14K685,El Puente Academy for Peace and Justice,14,Queens,5,5.0,134,25.0,70,6,1.0,1
14K685,El Puente Academy for Peace and Justice,14,Unknown,1,1.0,134,25.0,70,6,1.0,263
15K429,Digital Arts and Cinema Technology High School,15,Bronx,10,10.0,579,105.0,90,94,1.0,1
15K429,Digital Arts and Cinema Technology High School,15,Brooklyn,488,74.0,579,105.0,90,94,0.15163934426229508,375
15K429,Digital Arts and Cinema Technology High School,15,Manhattan,12,12.0,579,105.0,90,94,1.0,1
15K429,Digital Arts and Cinema Technology High School,15,Queens,15,15.0,579,105.0,90,94,1.0,1
15K429,Digital Arts and Cinema Technology High School,15,Staten Island,2,2.0,579,105.0,90,94,1.0,1
15K429,Digital Arts and Cinema Technology High School,15,Unknown,1,1.0,579,105.0,90,94,1.0,263
15K448,Brooklyn Collaborative Studies,15,Bronx,11,11.0,693,99.0,90,110,1.0,1
15K448,Brooklyn Collaborative Studies,15,Brooklyn,634,85.0,693,99.0,90,110,0.13406940063091483,386
15K448,Brooklyn Collaborative Studies,15,Manhattan,15,15.0,693,99.0,90,110,1.0,1
15K448,Brooklyn Collaborative Studies,15,Queens,21,21.0,693,99.0,90,110,1.0,1
15K448,Brooklyn Collaborative Studies,15,Staten Island,6,6.0,693,99.0,90,110,1.0,1
15K448,Brooklyn Collaborative Studies,15,Unknown,2,2.0,693,99.0,90,110,1.0,1
15K462,John Jay School for Law,15,Bronx,14,14.0,1012,184.0,125,6,1.0,1
15K462,John Jay School for Law,15,Brooklyn,867,114.0,1012,184.0,125,6,0.1314878892733564,387
15K462,John Jay School for Law,15,Manhattan,9,9.0,1012,184.0,125,6,1.0,1
15K462,John Jay School for Law,15,Queens,28,28.0,1012,184.0,125,6,1.0,1
15K462,John Jay School for Law,15,Staten Island,6,6.0,1012,184.0,125,6,1.0,1
15K462,John Jay School for Law,15,Unknown,12,3.0,1012,184.0,125,6,0.25,135
15K463,Cyberarts Studio Academy,15,Bronx,2,2.0,256,30.0,125,6,1.0,1
15K463,Cyberarts Studio Academy,15,Brooklyn,221,34.0,256,30.0,125,6,0.15384615384615385,372
15K463,Cyberarts Studio Academy,15,Manhattan,2,2.0,256,30.0,125,6,1.0,1
15K463,Cyberarts Studio Academy,15,Queens,5,5.0,256,30.0,125,6,1.0,1
15K463,Cyberarts Studio Academy,15,Unknown,1,1.0,256,30.0,125,6,1.0,263
15K464,Park Slope Collegiate,15,Bronx,3,3.0,613,115.0,102,130,1.0,1
15K464,Park Slope Collegiate,15,Brooklyn,586,86.0,613,115.0,102,130,0.14675767918088736,381
15K464,Park Slope Collegiate,15,Manhattan,8,8.0,613,115.0,102,130,1.0,1
15K464,Park Slope Collegiate,15,Queens,13,13.0,613,115.0,102,130,1.0,1
15K464,Park Slope Collegiate,15,Staten Island,5,5.0,613,115.0,102,130,1.0,1
15K464,Park Slope Collegiate,15,Unknown,1,1.0,613,115.0,102,130,1.0,263
15K497,The Boerum Hill School for International Studies,15,Bronx,8,8.0,801,155.0,125,6,1.0,1
15K497,The Boerum Hill School for International Studies,15,Brooklyn,734,124.0,801,155.0,125,6,0.16893732970027248,355
15K497,The Boerum Hill School for International Studies,15,Manhattan,16,16.0,801,155.0,125,6,1.0,1
15K497,The Boerum Hill School for International Studies,15,Queens,15,15.0,801,155.0,125,6,1.0,1
15K497,The Boerum Hill School for International Studies,15,Staten Island,3,3.0,801,155.0,125,6,1.0,1
15K497,The Boerum Hill School for International Studies,15,Unknown,2,2.0,801,155.0,125,6,1.0,1
15K519,Cobble Hill School of American Studies,15,Bronx,6,6.0,481,62.0,278,6,1.0,1
15K519,Cobble Hill School of American Studies,15,Brooklyn,408,43.0,481,62.0,278,6,0.1053921568627451,404
15K519,Cobble Hill School of American Studies,15,Manhattan,11,6.0,481,62.0,278,6,0.5454545454545454,256
15K519,Cobble Hill School of American Studies,15,Queens,21,21.0,481,62.0,278,6,1.0,1
15K519,Cobble Hill School of American Studies,15,Staten Island,3,3.0,481,62.0,278,6,1.0,1
15K519,Cobble Hill School of American Studies,15,Unknown,1,1.0,481,62.0,278,6,1.0,263
15K592,Khalil Gibran International Academy,15,Bronx,1,1.0,101,19.0,81,6,1.0,415
15K592,Khalil Gibran International Academy,15,Brooklyn,66,28.0,101,19.0,81,6,0.42424242424242425,220
15K592,Khalil Gibran International Academy,15,Manhattan,1,1.0,101,19.0,81,6,1.0,395
15K592,Khalil Gibran International Academy,15,Queens,1,1.0,101,19.0,81,6,1.0,406
15K656,Brooklyn High School of the Arts,15,Bronx,19,19.0,2104,574.0,254,272,1.0,1
15K656,Brooklyn High School of the Arts,15,Brooklyn,1750,493.0,2104,574.0,254,272,0.2817142857142857,277
15K656,Brooklyn High School of the Arts,15,Manhattan,52,34.0,2104,574.0,254,272,0.6538461538461539,238
15K656,Brooklyn High School of the Arts,15,Queens,127,47.0,2104,574.0,254,272,0.3700787401574803,294
15K656,Brooklyn High School of the Arts,15,Staten Island,15,9.0,2104,574.0,254,272,0.6,158
15K656,Brooklyn High School of the Arts,15,Unknown,27,7.0,2104,574.0,254,272,0.25925925925925924,134
15K667,Sunset Park High School,15,Bronx,5,5.0,989,260.0,354,6,1.0,1
15K667,Sunset Park High School,15,Brooklyn,936,244.0,989,260.0,354,6,0.2606837606837607,288
15K667,Sunset Park High School,15,Manhattan,2,2.0,989,260.0,354,6,1.0,1
15K667,Sunset Park High School,15,Queens,6,6.0,989,260.0,354,6,1.0,1
15K667,Sunset Park High School,15,Staten Island,7,7.0,989,260.0,354,6,1.0,1
15K684,Millennium Brooklyn HS,15,Bronx,23,17.0,5385,2365.0,178,252,0.7391304347826086,177
15K684,Millennium Brooklyn HS,15,Brooklyn,4832,2152.0,5385,2365.0,178,252,0.445364238410596,215
15K684,Millennium Brooklyn HS,15,Manhattan,147,57.0,5385,2365.0,178,252,0.3877551020408163,288
15K684,Millennium Brooklyn HS,15,Queens,168,58.0,5385,2365.0,178,252,0.34523809523809523,304
15K684,Millennium Brooklyn HS,15,Staten Island,50,10.0,5385,2365.0,178,252,0.2,183
15K684,Millennium Brooklyn HS,15,Unknown,38,18.0,5385,2365.0,178,252,0.47368421052631576,83
16K455,Boys and Girls High School,16,Bronx,5,5.0,712,68.0,369,96,1.0,1
16K455,Boys and Girls High School,16,Brooklyn,678,68.0,712,68.0,369,96,0.10029498525073746,407
16K455,Boys and Girls High School,16,Manhattan,1,1.0,712,68.0,369,96,1.0,395
16K455,Boys and Girls High School,16,Queens,8,8.0,712,68.0,369,96,1.0,1
16K455,Boys and Girls High School,16,Unknown,1,1.0,712,68.0,369,96,1.0,263
16K498,Brooklyn High School for Law and Technology,16,Bronx,25,20.0,1730,296.0,151,6,0.8,167
16K498,Brooklyn High School for Law and Technology,16,Brooklyn,1379,174.0,1730,296.0,151,6,0.126178390137781,393
16K498,Brooklyn High School for Law and Technology,16,Manhattan,12,12.0,1730,296.0,151,6,1.0,1
16K498,Brooklyn High School for Law and Technology,16,Queens,181,46.0,1730,296.0,151,6,0.2541436464088398,353
16K498,Brooklyn High School for Law and Technology,16,Staten Island,6,6.0,1730,296.0,151,6,1.0,1
16K498,Brooklyn High School for Law and Technology,16,Unknown,64,9.0,1730,296.0,151,6,0.140625,202
16K688,The Brooklyn Academy of Global Finance,16,Bronx,6,6.0,469,56.0,108,6,1.0,1
16K688,The Brooklyn Academy of Global Finance,16,Brooklyn,379,45.0,469,56.0,108,6,0.11873350923482849,400
16K688,The Brooklyn Academy of Global Finance,16,Manhattan,10,10.0,469,56.0,108,6,1.0,1
16K688,The Brooklyn Academy of Global Finance,16,Queens,19,19.0,469,56.0,108,6,1.0,1
16K688,The Brooklyn Academy of Global Finance,16,Staten Island,1,1.0,469,56.0,108,6,1.0,196
16K688,The Brooklyn Academy of Global Finance,16,Unknown,15,2.0,469,56.0,108,6,0.13333333333333333,203
16K765,Nelson Mandela High School,16,Bronx,4,4.0,250,25.0,114,6,1.0,1
16K765,Nelson Mandela High School,16,Brooklyn,217,28.0,250,25.0,114,6,0.12903225806451613,390
16K765,Nelson Mandela High School,16,Manhattan,1,1.0,250,25.0,114,6,1.0,395
16K765,Nelson Mandela High School,16,Queens,10,10.0,250,25.0,114,6,1.0,1
16K765,Nelson Mandela High School,16,Staten Island,1,1.0,250,25.0,114,6,1.0,196
16K765,Nelson Mandela High School,16,Unknown,7,1.0,250,25.0,114,6,0.14285714285714285,194
17K122,Pathways in Technology Early College High School (P-Tech),17,Bronx,7,7.0,712,114.0,150,6,1.0,1
17K122,Pathways in Technology Early College High School (P-Tech),17,Brooklyn,643,104.0,712,114.0,150,6,0.16174183514774496,364
17K122,Pathways in Technology Early College High School (P-Tech),17,Manhattan,5,5.0,712,114.0,150,6,1.0,1
17K122,Pathways in Technology Early College High School (P-Tech),17,Queens,19,14.0,712,114.0,150,6,0.7368421052631579,219
17K122,Pathways in Technology Early College High School (P-Tech),17,Staten Island,3,3.0,712,114.0,150,6,1.0,1
17K122,Pathways in Technology Early College High School (P-Tech),17,Unknown,1,1.0,712,114.0,150,6,1.0,263
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,Bronx,19,19.0,837,124.0,108,6,1.0,1
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,Brooklyn,699,87.0,837,124.0,108,6,0.12446351931330472,394
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,Manhattan,14,14.0,837,124.0,108,6,1.0,1
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,Queens,26,26.0,837,124.0,108,6,1.0,1
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,Staten Island,3,3.0,837,124.0,108,6,1.0,1
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,Unknown,2,2.0,837,124.0,108,6,1.0,1
17K408,Academy of Hospitality and Tourism,17,Bronx,15,15.0,571,89.0,118,6,1.0,1
17K408,Academy of Hospitality and Tourism,17,Brooklyn,452,70.0,571,89.0,118,6,0.15486725663716813,371
17K408,Academy of Hospitality and Tourism,17,Manhattan,10,10.0,571,89.0,118,6,1.0,1
17K408,Academy of Hospitality and Tourism,17,Queens,30,30.0,571,89.0,118,6,1.0,1
17K408,Academy of Hospitality and Tourism,17,Staten Island,3,3.0,571,89.0,118,6,1.0,1
17K408,Academy of Hospitality and Tourism,17,Unknown,1,1.0,571,89.0,118,6,1.0,263
17K524,International High School at Prospect Heights,17,Bronx,2,2.0,338,61.0,108,45,1.0,1
17K524,International High School at Prospect Heights,17,Brooklyn,290,53.0,338,61.0,108,45,0.18275862068965518,341
17K524,International High School at Prospect Heights,17,Manhattan,5,5.0,338,61.0,108,45,1.0,1
17K524,International High School at Prospect Heights,17,Queens,13,13.0,338,61.0,108,45,1.0,1
17K524,International High School at Prospect Heights,17,Unknown,13,1.0,338,61.0,108,45,0.07692307692307693,234
17K528,The High School for Global Citizenship,17,Bronx,7,7.0,524,55.0,100,63,1.0,1
17K528,The High School for Global Citizenship,17,Brooklyn,456,52.0,524,55.0,100,63,0.11403508771929824,402
17K528,The High School for Global Citizenship,17,Manhattan,5,5.0,524,55.0,100,63,1.0,1
17K528,The High School for Global Citizenship,17,Queens,17,17.0,524,55.0,100,63,1.0,1
17K528,The High School for Global Citizenship,17,Staten Island,3,3.0,524,55.0,100,63,1.0,1
17K528,The High School for Global Citizenship,17,Unknown,2,2.0,524,55.0,100,63,1.0,1
17K537,High School for Youth and Community Development at Erasmus,17,Bronx,16,16.0,488,82.0,140,6,1.0,1
17K537,High School for Youth and Community Development at Erasmus,17,Brooklyn,372,73.0,488,82.0,140,6,0.19623655913978494,332
17K537,High School for Youth and Community Development at Erasmus,17,Manhattan,10,10.0,488,82.0,140,6,1.0,1
17K537,High School for Youth and Community Development at Erasmus,17,Queens,24,18.0,488,82.0,140,6,0.75,217
17K537,High School for Youth and Community Development at Erasmus,17,Staten Island,5,5.0,488,82.0,140,6,1.0,1
17K537,High School for Youth and Community Development at Erasmus,17,Unknown,1,1.0,488,82.0,140,6,1.0,263
17K539,High School for Service & Learning at Erasmus,17,Bronx,5,5.0,296,35.0,108,98,1.0,1
17K539,High School for Service & Learning at Erasmus,17,Brooklyn,249,39.0,296,35.0,108,98,0.1566265060240964,368
17K539,High School for Service & Learning at Erasmus,17,Manhattan,2,2.0,296,35.0,108,98,1.0,1
17K539,High School for Service & Learning at Erasmus,17,Queens,9,9.0,296,35.0,108,98,1.0,1
17K539,High School for Service & Learning at Erasmus,17,Staten Island,2,2.0,296,35.0,108,98,1.0,1
17K543,"Science, Technology and Research Early College High School at Erasmus",17,Bronx,7,7.0,790,197.0,130,145,1.0,1
17K543,"Science, Technology and Research Early College High School at Erasmus",17,Brooklyn,718,172.0,790,197.0,130,145,0.2395543175487465,305
17K543,"Science, Technology and Research Early College High School at Erasmus",17,Manhattan,4,4.0,790,197.0,130,145,1.0,1
17K543,"Science, Technology and Research Early College High School at Erasmus",17,Queens,23,18.0,790,197.0,130,145,0.782608695652174,212
17K543,"Science, Technology and Research Early College High School at Erasmus",17,Staten Island,3,3.0,790,197.0,130,145,1.0,1
17K543,"Science, Technology and Research Early College High School at Erasmus",17,Unknown,2,2.0,790,197.0,130,145,1.0,1
17K546,High School for Public Service: Heroes of Tomorrow,17,Bronx,13,13.0,656,69.0,130,6,1.0,1
17K546,High School for Public Service: Heroes of Tomorrow,17,Brooklyn,574,68.0,656,69.0,130,6,0.11846689895470383,401
17K546,High School for Public Service: Heroes of Tomorrow,17,Manhattan,2,2.0,656,69.0,130,6,1.0,1
17K546,High School for Public Service: Heroes of Tomorrow,17,Queens,21,16.0,656,69.0,130,6,0.7619047619047619,214
17K546,High School for Public Service: Heroes of Tomorrow,17,Staten Island,2,2.0,656,69.0,130,6,1.0,1
17K546,High School for Public Service: Heroes of Tomorrow,17,Unknown,1,1.0,656,69.0,130,6,1.0,263
17K547,Brooklyn Academy of Science and the Environment,17,Bronx,6,6.0,373,53.0,108,6,1.0,1
17K547,Brooklyn Academy of Science and the Environment,17,Brooklyn,329,40.0,373,53.0,108,6,0.12158054711246201,397
17K547,Brooklyn Academy of Science and the Environment,17,Manhattan,3,3.0,373,53.0,108,6,1.0,1
17K547,Brooklyn Academy of Science and the Environment,17,Queens,9,9.0,373,53.0,108,6,1.0,1
17K547,Brooklyn Academy of Science and the Environment,17,Staten Island,1,1.0,373,53.0,108,6,1.0,196
17K547,Brooklyn Academy of Science and the Environment,17,Unknown,1,1.0,373,53.0,108,6,1.0,263
17K548,Brooklyn School for Music & Theatre,17,Bronx,9,9.0,522,74.0,108,6,1.0,1
17K548,Brooklyn School for Music & Theatre,17,Brooklyn,427,58.0,522,74.0,108,6,0.1358313817330211,384
17K548,Brooklyn School for Music & Theatre,17,Manhattan,6,6.0,522,74.0,108,6,1.0,1
17K548,Brooklyn School for Music & Theatre,17,Queens,17,17.0,522,74.0,108,6,1.0,1
17K548,Brooklyn School for Music & Theatre,17,Staten Island,4,4.0,522,74.0,108,6,1.0,1
17K548,Brooklyn School for Music & Theatre,17,Unknown,2,2.0,522,74.0,108,6,1.0,1
17K590,Medgar Evers College Preparatory School,17,Bronx,8,8.0,2078,676.0,220,237,1.0,1
17K590,Medgar Evers College Preparatory School,17,Brooklyn,1978,626.0,2078,676.0,220,237,0.31648129423660265,265
17K590,Medgar Evers College Preparatory School,17,Manhattan,9,9.0,2078,676.0,220,237,1.0,1
17K590,Medgar Evers College Preparatory School,17,Queens,37,27.0,2078,676.0,220,237,0.7297297297297297,220
17K590,Medgar Evers College Preparatory School,17,Staten Island,6,6.0,2078,676.0,220,237,1.0,1
17K590,Medgar Evers College Preparatory School,17,Unknown,1,1.0,2078,676.0,220,237,1.0,263
17K600,Clara Barton High School,17,Bronx,13,13.0,1276,355.0,434,6,1.0,1
17K600,Clara Barton High School,17,Brooklyn,1154,322.0,1276,355.0,434,6,0.27902946273830154,279
17K600,Clara Barton High School,17,Manhattan,9,9.0,1276,355.0,434,6,1.0,1
17K600,Clara Barton High School,17,Queens,49,26.0,1276,355.0,434,6,0.5306122448979592,244
17K600,Clara Barton High School,17,Staten Island,3,3.0,1276,355.0,434,6,1.0,1
17K600,Clara Barton High School,17,Unknown,1,1.0,1276,355.0,434,6,1.0,263
17K745,Brooklyn Institute for Liberal Arts,17,Bronx,7,7.0,761,109.0,175,158,1.0,1
17K745,Brooklyn Institute for Liberal Arts,17,Brooklyn,691,108.0,761,109.0,175,158,0.15629522431259044,369
17K745,Brooklyn Institute for Liberal Arts,17,Manhattan,5,5.0,761,109.0,175,158,1.0,1
17K745,Brooklyn Institute for Liberal Arts,17,Queens,13,13.0,761,109.0,175,158,1.0,1
