School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
09X403,Bronx International High School,9,SPANISH,307,30.0,537.0,54.0,135.0,12.0,2.9315960912052117,301
07X527,Bronx Leadership Academy II High School,7,SPANISH,288,29.0,911.0,103.0,131.0,6.0,2.920138888888889,302
07X473,Mott Haven Village Preparatory High School,7,SPANISH,139,20.0,460.0,62.0,81.0,6.0,2.8776978417266186,303
13K483,The Urban Assembly School for Law and Justice,13,SPANISH,113,18.0,593.0,105.0,115.0,6.0,2.8672566371681416,304
07X427,Community School for Social Justice,7,SPANISH,79,15.0,229.0,33.0,81.0,6.0,2.848101265822785,305
09X412,Bronx High School of Business,9,SPANISH,319,30.0,765.0,66.0,120.0,6.0,2.8213166144200628,306
02M500,Unity Center for Urban Technologies,2,SPANISH,71,14.0,274.0,48.0,95.0,136.0,2.76056338028169,307
29Q492,"Mathematics, Science Research and Technology Magnet High School",29,SPANISH,83,15.0,782.0,146.0,150.0,6.0,2.710843373493976,308
02M300,"Urban Assembly School of Design and Construction, The",2,SPANISH,148,20.0,346.0,43.0,108.0,6.0,2.7027027027027026,309
09X329,DreamYard Preparatory School,9,SPANISH,184,22.0,522.0,57.0,108.0,64.0,2.630434782608696,310
14K614,Young Women's Leadership School of Brooklyn,14,SPANISH,33,9.0,251.0,47.0,93.0,59.0,2.4545454545454546,311
28Q896,"Young Women's Leadership School, Queens",28,SPANISH,59,12.0,350.0,99.0,81.0,119.0,2.440677966101695,312
04M680,"Heritage School, The",4,SPANISH,148,19.0,482.0,60.0,80.0,6.0,2.439189189189189,313
11X514,The Bronxwood Preparatory Academy,11,SPANISH,120,17.0,668.0,93.0,120.0,150.0,2.408333333333333,314
29Q283,Preparatory Academy for Writers: A College Board School,29,SPANISH,16,6.0,177.0,47.0,90.0,69.0,2.25,315
27Q351,Rockaway Collegiate High School,27,SPANISH,64,12.0,258.0,71.0,135.0,6.0,2.25,315
02M432,Murray Hill Academy,2,SPANISH,146,18.0,558.0,76.0,90.0,6.0,2.219178082191781,317
02M437,Hudson High School of Learning Technologies,2,SPANISH,104,15.0,353.0,48.0,119.0,6.0,2.1634615384615383,318
15K463,Cyberarts Studio Academy,15,SPANISH,80,13.0,256.0,30.0,125.0,6.0,2.1125,319
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,SPANISH,137,17.0,837.0,124.0,108.0,6.0,2.1094890510948905,320
28Q310,Queens Collegiate: A College Board School,28,SPANISH,81,13.0,453.0,67.0,115.0,77.0,2.0864197530864197,321
11X270,Academy for Scholarship and Entrepreneurship: A College Board School,11,SPANISH,158,18.0,775.0,148.0,120.0,6.0,2.050632911392405,322
02M296,High School of Hospitality Management,2,SPANISH,125,16.0,269.0,35.0,135.0,6.0,2.048,323
11X265,Bronx Lab School,11,SPANISH,110,15.0,381.0,47.0,123.0,6.0,2.0454545454545454,324
23K697,Teachers Preparatory High School,23,SPANISH,24,7.0,187.0,35.0,90.0,6.0,2.0416666666666665,325
14K685,El Puente Academy for Peace and Justice,14,SPANISH,49,10.0,134.0,25.0,70.0,6.0,2.0408163265306123,326
02M394,Emma Lazarus High School,2,SPANISH,85,13.0,134.0,19.0,60.0,1.0,1.988235294117647,327
08X293,Renaissance High School for Musical Theater and the Arts,8,SPANISH,133,16.0,660.0,115.0,110.0,6.0,1.9248120300751879,328
02M308,Lower Manhattan Arts Academy,2,SPANISH,118,15.0,524.0,69.0,95.0,6.0,1.9067796610169492,329
18K617,High School for Innovation in Advertising and Media,18,SPANISH,43,9.0,522.0,101.0,81.0,91.0,1.8837209302325582,330
20K609,Urban Assembly School for Leadership and Empowerment,20,SPANISH,77,12.0,278.0,74.0,100.0,132.0,1.87012987012987,331
29Q248,Queens Preparatory Academy,29,SPANISH,65,11.0,383.0,62.0,100.0,6.0,1.8615384615384616,332
05M304,Mott Hall High School,5,SPANISH,139,16.0,455.0,53.0,108.0,6.0,1.841726618705036,333
21K344,Rachel Carson High School for Coastal Studies,21,SPANISH,44,9.0,469.0,162.0,160.0,200.0,1.8409090909090908,334
12X446,Arturo A. Schomburg Satellite Academy Bronx,12,SPANISH,92,13.0,222.0,33.0,40.0,24.0,1.8369565217391304,335
02M419,Landmark High School,2,SPANISH,128,15.0,457.0,37.0,100.0,6.0,1.7578125,336
15K519,Cobble Hill School of American Studies,15,SPANISH,97,13.0,481.0,62.0,278.0,6.0,1.7422680412371134,337
08X561,Bronx Compass High School,8,SPANISH,168,17.0,520.0,70.0,130.0,6.0,1.7202380952380953,338
17K548,Brooklyn School for Music & Theatre,17,SPANISH,85,12.0,522.0,74.0,108.0,6.0,1.6941176470588235,339
17K543,"Science, Technology and Research Early College High School at Erasmus",17,SPANISH,49,9.0,790.0,197.0,130.0,145.0,1.653061224489796,340
10X351,Bronx Collaborative High School,10,SPANISH,245,20.0,582.0,47.0,150.0,6.0,1.6326530612244898,341
12X511,Bronx Envision Academy,12,SPANISH,158,16.0,459.0,44.0,108.0,6.0,1.620253164556962,342
13K419,"Science Skills Center High School for Science, Technology and the Creative Arts",13,SPANISH,122,14.0,909.0,111.0,258.0,143.0,1.6065573770491803,343
09X263,Validus Preparatory Academy,9,SPANISH,77,11.0,264.0,33.0,90.0,6.0,1.5714285714285714,344
05M670,Thurgood Marshall Academy for Learning and Social Change,5,SPANISH,52,9.0,340.0,71.0,108.0,6.0,1.5576923076923077,345
08X312,Millennium Art Academy,8,SPANISH,145,15.0,625.0,136.0,112.0,117.0,1.5517241379310345,346
21K559,Life Academy High School for Film and Music,21,SPANISH,32,7.0,145.0,21.0,81.0,49.0,1.53125,347
03M299,The Maxine Greene HS for Imaginative Inquiry,3,SPANISH,24,6.0,77.0,10.0,120.0,6.0,1.5,348
02M545,High School for Dual Language and Asian Studies,2,SPANISH,33,7.0,769.0,299.0,108.0,150.0,1.4848484848484849,349
16K688,The Brooklyn Academy of Global Finance,16,SPANISH,98,12.0,469.0,56.0,108.0,6.0,1.469387755102041,350
23K493,Brooklyn Collegiate: A College Board School,23,SPANISH,69,10.0,727.0,113.0,120.0,6.0,1.4492753623188406,351
29Q265,Excelsior Preparatory High School,29,SPANISH,45,8.0,353.0,58.0,108.0,95.0,1.4222222222222223,352
13K412,Brooklyn Community Arts & Media High School (BCAM),13,SPANISH,102,12.0,702.0,113.0,142.0,6.0,1.411764705882353,353
